万象🇨🇳中国央视🇨🇳,#genre#
Sec Network,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTI0MC50cw==
Sports Man,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTIzMy50cw==
CBS Sports,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTE2OC50cw==
BTN,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTIwMi50cw==
NBC SP BAY,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTI1My50cw==
Fishing Network,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTI1NS50cw==
Willow,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTI3MC50cw==
NESN,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTE3MS50cw==
UFC Pass,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTE3MC50cw==
Boxing ppv,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTI1Mi50cw==
WWE Network,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTE2OS50cw==
NFL Sunday Ticket 1,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTY5Mi50cw==
NFL Sunday Ticket 2,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTY5My50cw==
NFL Sunday Ticket 3,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTY5NC50cw==
NFL Sunday Ticket 4,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTY5NS50cw==
NFL Sunday Ticket 5,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTY5Ni50cw==
NFL Sunday Ticket 6,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTY5Ny50cw==
NFL Sunday Ticket 7,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTY5OC50cw==
NFL Sunday Ticket 8,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTY5OS50cw==
NFL Sunday Ticket 9,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTcwMC50cw==
NFL Sunday Ticket 10,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTcwMS50cw==
NFL Sunday Ticket 11,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTcwMi50cw==
NFL Sunday Ticket 12,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTcwMy50cw==
TNT,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTIyMC50cw==
NBA League Pass 1,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwNzcudHM=
NBA League Pass 2,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwNzgudHM=
NBA League Pass 3,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwNzkudHM=
NBA League Pass 4,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwODAudHM=
NBA League Pass 5,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwODEudHM=
NBA League Pass 6,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwODIudHM=
NBA League Pass 7,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwODMudHM=
NBA League Pass 8,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwODQudHM=
NBA League Pass 9,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwODUudHM=
NBA League Pass 10,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwODYudHM=
NHL Centre Ice 1,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwOTIudHM=
NHL Centre Ice 2,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwOTMudHM=
NHL Centre Ice 3,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwOTQudHM=
NHL Centre Ice 4,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwOTUudHM=
NHL Centre Ice 5,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwOTYudHM=
NHL Centre Ice 6,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwOTcudHM=
NHL Centre Ice 7,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwOTgudHM=
NHL Centre Ice 8,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUwOTkudHM=
NHL Centre Ice 9,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUxMDAudHM=
NHL Centre Ice 10,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUxMDEudHM=
NHL Centre Ice 11,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUxMDIudHM=
NHL Centre Ice 12,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUxMDMudHM=
NHL Centre Ice 13,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUxMDQudHM=
NHL Centre Ice 14,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvNjUxMDUudHM=
TSN 1,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTM5NS50cw==
TSN 2,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTM5Ni50cw==
TSN 3,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTM5Ny50cw==
TSN 4,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTM5OC50cw==
TSN 5,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTM5OS50cw==
Sportsnet 1,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ0My50cw==
Sportsnet 360,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ0NC50cw==
Sportsnet O,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ0NS50cw==
Sportsnet P,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ0Ni50cw==
Sportsnet W,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ0Ny50cw==
Sportsnet World,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ1Ny50cw==
Fight Network,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTMxNy50cw==
Bein sport,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ2Ni50cw==
NFL Network,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ0MS50cw==
Golf Channel,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQyMS50cw==
NBA,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQxMC50cw==
RDS,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ3NS50cw==
RDS 2,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTMzOS50cw==
TVA Sport 1,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ3MS50cw==
TVA Sport 2,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTQ3OC50cw==
Sky Sports Main Event,http://www.kaniptv.cn/ua3.php?ua=UHVycGxlIEVYTyBQbGF5ZXIvMS4wIChMaW51eDtBbmRyb2lkIDEzKSBFeG9QbGF5ZXJMaWIvMi4xOC43&mode=1&hls=aHR0cDovL2lwdHZwcm8ucHc6MzU0NTEvbGl2ZS8zNTgyMjUxNDU3LzQ5NzUzNTQ5NTUvMTU1OC50cw==
